"","date","time","latitude","longitude","sec","min","hour","day","month","year","wday","weekend","distance_from_centre","elevation","population_density","precipitation","relative_humidity","specific_humidity","temp","wind_u","wind_v","class"
"50","01-03-2018","08:04:17",-3.048236,37.522335,17,4,8,1,2,2018,4,0,1.89770592662641,-44.3498968107818,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"51","01-03-2018","19:59:27",-2.298568,37.22172,27,59,19,1,2,2018,4,0,1.090011078407,-45.038192345293,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"52","01-03-2018","03:25:33",-1.386084,37.501512,33,25,3,1,2,2018,4,0,0.691513216465166,-45.3478637800027,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"53","01-03-2018","15:50:41",-0.710506,37.171568,41,50,15,1,2,2018,4,0,0.676166849759733,-46.007688995194,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"54","01-03-2018","20:54:55",-0.932311,37.58538,55,54,20,1,2,2018,4,0,0.845834739611115,-45.5416423000786,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"55","01-03-2018","15:08:47",-1.174154,37.438197,47,8,15,1,2,2018,4,0,0.631035184360591,-45.5223334542073,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"56","01-03-2018","00:40:47",-1.638998,36.829379,47,40,0,1,2,2018,4,0,0.352818473463338,-45.7446068917585,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"57","01-03-2018","07:06:48",-2.270664,36.912781,48,6,7,1,2,2018,4,0,0.988902728780238,-45.3028857222932,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"58","01-03-2018","15:40:32",-1.784177,37.123736,32,40,15,1,2,2018,4,0,0.58458798492015,-45.4213438153551,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"59","01-03-2018","05:35:13",-0.596825,36.770712,13,35,5,1,2,2018,4,0,0.691130800367774,-46.4006964731049,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"60","01-03-2018","05:16:04",-0.960345,36.922863,4,16,5,1,2,2018,4,0,0.342730943359365,-46.0660814841832,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"61","01-03-2018","04:21:07",-0.907744,37.331627,7,21,4,1,2,2018,4,0,0.638735869699674,-45.7632352275372,6317.6,32.29999924,72.50074768,0.011270106,17.74813232,0.798852503,-0.790566385,0
"62","01-04-2018","05:21:41",-1.300294,36.710462,41,21,5,1,3,2018,0,1,0.107662714743776,-46.0399977887981,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"63","01-04-2018","04:12:15",-1.929238,36.799865,15,12,4,1,3,2018,0,1,0.643083304840827,-45.5966888337872,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"64","01-04-2018","02:52:30",-2.339769,36.774597,30,52,2,1,3,2018,0,1,1.05424209756393,-45.3723435485826,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"65","01-04-2018","09:39:45",-3.043922,36.889704,45,39,9,1,3,2018,0,1,1.75902693027992,-44.8567800899839,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"66","01-04-2018","23:10:30",-2.972218,36.513469,30,10,23,1,3,2018,0,1,1.71297574698447,-45.1989994675736,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"67","01-04-2018","22:36:14",-2.032367,36.371566,14,36,22,1,3,2018,0,1,0.868961068249319,-45.8789649432351,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"68","01-04-2018","21:47:31",-2.450856,37.28403,31,47,21,1,3,2018,0,1,1.25454859186004,-44.8976043582658,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"69","01-04-2018","17:04:44",-1.208884,37.780351,44,4,17,1,3,2018,0,1,0.966241465374473,-45.2230406569406,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"70","01-04-2018","01:03:31",-2.146758,36.709661,31,3,1,1,3,2018,0,1,0.867066548775237,-45.5397011133026,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"71","01-04-2018","17:18:48",-1.717038,37.410349,48,18,17,1,3,2018,0,1,0.732978180491751,-45.2288742262964,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"72","01-04-2018","06:11:40",-1.19326,37.001263,40,11,6,1,3,2018,0,1,0.206261320273582,-45.8667916265713,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"73","01-04-2018","15:11:36",-1.32114,36.655279,36,11,15,1,3,2018,0,1,0.165630586357108,-46.072412239588,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"74","01-04-2018","17:15:02",-2.048093,37.852349,2,15,17,1,3,2018,0,1,1.28517657132862,-44.6769182278135,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"75","01-04-2018","21:53:55",-2.266498,37.156312,55,53,21,1,3,2018,0,1,1.0371089633216,-45.1098192958389,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"76","01-04-2018","05:18:13",-1.246159,37.62629,13,18,5,1,3,2018,0,1,0.810066579602565,-45.3272917879045,6317.6,28.10000038,92.5,0.011835113,14.68096313,-1.880981445,-1.458151817,0
"77","01-05-2018","19:30:50",-2.729882,36.914792,50,30,19,1,4,2018,2,0,1.44678669844936,-45.0262597408446,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"78","01-05-2018","12:16:41",-2.563608,36.90064,41,16,12,1,4,2018,2,0,1.2799401430731,-45.1374245051517,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"79","01-05-2018","05:44:15",-2.542916,37.184894,15,44,5,1,4,2018,2,0,1.30921429337217,-44.922270723883,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"80","01-05-2018","21:53:57",-2.490908,36.789535,57,53,21,1,4,2018,2,0,1.20483718680368,-45.2698440508531,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"81","01-05-2018","05:42:58",-1.902802,37.185247,58,42,5,1,4,2018,2,0,0.71791827609067,-45.3017721822755,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"82","01-05-2018","18:58:41",-2.207363,36.700628,41,58,18,1,4,2018,2,0,0.928325106146009,-45.51075449917,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"83","01-05-2018","13:59:13",-1.641645,37.408561,13,59,13,1,4,2018,2,0,0.689845965256013,-45.2744361659049,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"84","01-05-2018","17:30:50",-2.6875,37.816712,50,30,17,1,4,2018,2,0,1.72107242597225,-44.3289403891135,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"85","01-05-2018","04:56:52",-1.042857,37.539457,52,56,4,1,4,2018,2,0,0.762187500409184,-45.5155511308981,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"86","01-05-2018","10:38:56",-2.25365,36.869961,56,38,10,1,4,2018,2,0,0.968697650851389,-45.3473772651676,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"87","01-05-2018","08:27:06",-1.971769,36.671816,6,27,8,1,4,2018,2,0,0.700634669459769,-45.6743462740684,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"88","01-05-2018","10:27:54",-2.809804,36.660345,54,27,10,1,4,2018,2,0,1.53147117802099,-45.1807989432216,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"89","01-05-2018","01:44:17",-1.056429,36.429999,17,44,1,1,4,2018,2,0,0.450359886952643,-46.4101428202025,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"90","01-05-2018","05:57:59",-0.862794,36.877919,59,57,5,1,4,2018,2,0,0.427921404513726,-46.1593020366986,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"91","01-05-2018","16:12:39",-2.947215,37.197655,39,12,16,1,4,2018,2,0,1.70384022399402,-44.6698403437356,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"92","01-05-2018","01:44:14",-1.331758,36.654899,14,44,1,1,4,2018,2,0,0.168545029997919,-46.0664800262504,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"93","01-05-2018","17:43:26",-2.94162,37.095858,26,43,17,1,4,2018,2,0,1.67851932565163,-44.7544046957837,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"94","01-05-2018","19:23:55",-0.835088,36.974744,55,23,19,1,4,2018,2,0,0.478001525146103,-46.0964594528414,6317.6,30,91.11011505,0.01208,15.24358521,-1.775800705,-0.374428689,0
"95","01-06-2018","21:08:09",-2.779153,36.952389,9,8,21,1,5,2018,5,0,1.49887097752008,-44.9666216004709,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"96","01-06-2018","22:58:20",-0.639275,36.644429,20,58,22,1,5,2018,5,0,0.669786753700011,-46.479119770408,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"97","01-06-2018","11:45:58",-2.899361,37.616857,58,45,11,1,5,2018,5,0,1.80030364292805,-44.3633263693332,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"98","01-06-2018","12:15:35",-0.589485,36.445405,35,15,12,1,5,2018,5,0,0.789888479685581,-46.6701126385478,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"99","01-06-2018","09:12:41",-0.721863,36.482114,41,12,9,1,5,2018,5,0,0.656496493941131,-46.5632966386648,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"100","01-06-2018","20:47:39",-2.747527,37.144687,39,47,20,1,5,2018,5,0,1.49738335984477,-44.8320456677291,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"101","01-06-2018","08:04:34",-2.956697,36.70265,34,4,8,1,5,2018,5,0,1.67423289514721,-45.0582553581538,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"102","01-06-2018","17:03:56",-2.337035,37.093308,56,3,17,1,5,2018,5,0,1.08631484595443,-45.1184761995696,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"103","01-06-2018","04:37:13",-1.895149,37.701611,13,37,4,1,5,2018,5,0,1.07365305017217,-44.888582558336,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"104","01-06-2018","09:02:10",-0.872496,36.631429,10,2,9,1,5,2018,5,0,0.453681414524554,-46.3542113959015,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"105","01-06-2018","03:16:10",-0.833189,37.304505,10,16,3,1,5,2018,5,0,0.665457727826494,-45.8283676919663,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"106","01-06-2018","14:07:07",-1.652394,37.130412,7,7,14,1,5,2018,5,0,0.481712580016342,-45.4934402381943,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"107","01-06-2018","07:51:19",-1.93247,36.936807,19,51,7,1,5,2018,5,0,0.657054785856553,-45.4845498235444,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"108","01-06-2018","20:30:14",-1.066613,36.470204,14,30,20,1,5,2018,5,0,0.410759876980453,-46.3716079724379,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"109","01-06-2018","05:50:49",-2.571168,36.772191,49,50,5,1,5,2018,5,0,1.28556795225496,-45.235509282166,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"110","01-06-2018","10:30:47",-0.632187,36.638253,47,30,10,1,5,2018,5,0,0.678240752022466,-46.4882600983636,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"111","01-06-2018","16:06:12",-1.469092,37.354874,12,6,16,1,5,2018,5,0,0.56784591572891,-45.4187588745523,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"112","01-06-2018","15:28:32",-1.483668,36.459545,32,28,15,1,5,2018,5,0,0.408475893444154,-46.1346869165095,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"113","01-06-2018","05:25:07",-0.902971,37.751065,7,25,5,1,5,2018,5,0,1.00949009093106,-45.4228165508172,6317.6,22.30000114,91.64633942,0.0121,15.2499939,-0.380146474,-0.187907711,0
"114","01-07-2018","07:04:53",-2.781486,36.964664,53,4,7,1,6,2018,0,1,1.5023494559822,-44.9554244731607,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"115","01-07-2018","16:19:53",-0.795341,36.356365,53,19,16,1,6,2018,0,1,0.673437624779015,-46.6226298809707,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"116","01-07-2018","19:35:20",-2.985755,36.402532,20,35,19,1,6,2018,0,1,1.74923223942306,-45.2786887441244,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"117","01-07-2018","11:04:02",-2.201622,36.952572,2,4,11,1,6,2018,0,1,0.925186897923874,-45.3120804896438,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"118","01-07-2018","20:23:35",-1.850958,36.825694,35,23,20,1,6,2018,0,1,0.564632547416459,-45.6223062794886,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"119","01-07-2018","12:02:01",-2.292545,36.39891,1,2,12,1,6,2018,0,1,1.08964932997043,-45.7010370315967,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"120","01-07-2018","18:17:46",-1.25778,36.532299,46,17,18,1,6,2018,0,1,0.286356701784676,-46.20912287352,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"121","01-07-2018","17:22:02",-1.393675,37.283043,2,22,17,1,6,2018,0,1,0.47801522799593,-45.521069621042,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"122","01-07-2018","20:01:19",-1.547853,36.540658,19,1,20,1,6,2018,0,1,0.380593776251003,-46.0313436313728,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"123","01-07-2018","12:15:26",-1.416873,36.840174,26,15,12,1,6,2018,0,1,0.132487065998912,-45.8665834234423,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"124","01-07-2018","07:01:45",-1.557092,36.963872,45,1,7,1,6,2018,0,1,0.307873421084057,-45.6841473252174,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"125","01-07-2018","08:44:22",-2.456226,37.279122,22,44,8,1,6,2018,0,1,1.25772385394013,-44.8983497154901,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"126","01-07-2018","13:50:01",-2.407919,36.478029,1,50,13,1,6,2018,0,1,1.17170052083969,-45.5684866257327,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"127","01-07-2018","10:01:51",-1.68657,37.584057,51,1,10,1,6,2018,0,1,0.864973535038503,-45.1058140002301,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"128","01-07-2018","08:47:58",-0.613132,36.954164,58,47,8,1,6,2018,0,1,0.687042812006646,-46.2414773585891,6317.6,16.56536293,89.80000305,0.01095,14.01976929,-1.278334975,-0.198210448,0
"129","01-08-2018","19:53:48",-2.841072,36.88271,48,53,19,1,7,2018,3,0,1.55606162399116,-44.9848815944818,6317.6,19,88,0.01079,14.07158813,-2.030444384,-0.315192878,0
"130","01-08-2018","01:01:15",-2.369174,37.682384,15,1,1,1,7,2018,3,0,1.38597507630765,-44.625490181951,6317.6,19,88,0.01079,14.07158813,-2.030444384,-0.315192878,0
"131","01-08-2018","09:36:49",-2.694518,37.310283,49,36,9,1,7,2018,3,0,1.49195691768931,-44.7312646474331,6317.6,19,88,0.01079,14.07158813,-2.030444384,-0.315192878,0
"132","01-08-2018","01:58:59",-1.12629,36.404163,59,58,1,1,7,2018,3,0,0.443001414671558,-46.3900498435072,6317.6,19,88,0.01079,14.07158813,-2.030444384,-0.315192878,0
